Order_ID,Date,Region,Category,Product,Quantity,Unit_Price,Sales,Customer_Review
ORD2006,2025-05-30,South,Home & Kitchen,Coffee Maker,2,405.34,810.68,"Great quality and fast delivery, highly recommend."
ORD1490,2025-05-30,West,Clothing,T-Shirt,19,160.0,3040.0,"Absolutely love this product, works perfectly!"
ORD2400,2025-05-31,South,Home & Kitchen,Air Fryer,4,457.92,1831.68,"Superb build quality, very happy with the purchase."
ORD2132,2025-05-31,North,Home & Kitchen,Blender,11,210.95,2320.45,"Excellent value for money, very satisfied."
ORD1523,2025-05-31,Central,Sports,Cricket Bat,5,482.29,2411.45,"Absolutely love this product, works perfectly!"
ORD2057,2025-05-31,Central,Sports,Dumbbells,11,443.13,4874.43,Bad customer service and defective item received.
ORD1897,2025-06-01,South,Books,Comic Book,19,43.49,826.31,"Very disappointed, product broke within a week."
ORD2011,2025-06-02,West,Clothing,Jacket,16,368.95,5903.2,"Superb build quality, very happy with the purchase."
ORD2220,2025-06-02,North,Electronics,Wireless Earbuds,10,188.14,1881.4,"Fantastic experience, product is top notch."
ORD1181,2025-06-03,East,Books,Fiction Novel,3,162.1,486.3,"Absolutely love this product, works perfectly!"
ORD1829,2025-06-03,Central,Books,Cookbook,8,237.47,1899.76,"Average product, nothing special about it."
ORD1517,2025-06-04,East,Books,Comic Book,18,111.36,2004.48,"Decent quality for the price, acceptable."
ORD1251,2025-06-05,Central,Books,Cookbook,18,250.02,4500.36,"Works fine, but packaging could be better."
ORD2257,2025-06-07,South,Clothing,Cap,6,132.24,793.44,"Decent quality for the price, acceptable."
ORD2379,2025-06-07,North,Sports,Dumbbells,9,297.57,2678.13,"Superb build quality, very happy with the purchase."
ORD1361,2025-06-07,Central,Books,Biography,4,290.63,1162.52,"Superb build quality, very happy with the purchase."
ORD1676,2025-06-07,Central,Electronics,Laptop,18,289.63,5213.34,"It's okay, does the job as expected."
ORD2143,2025-06-08,West,Clothing,T-Shirt,4,409.66,1638.64,"Excellent value for money, very satisfied."
ORD2106,2025-06-08,West,Books,Fiction Novel,20,174.82,3496.4,"Fantastic experience, product is top notch."
ORD2375,2025-06-08,West,Sports,Cricket Bat,13,461.95,6005.35,"Excellent value for money, very satisfied."
ORD1983,2025-06-09,North,Sports,Yoga Mat,11,486.9,5355.9,"Average product, nothing special about it."
ORD1282,2025-06-09,South,Electronics,Smartwatch,14,233.83,3273.62,Really impressed with the performance and design.
ORD2401,2025-06-09,Central,Sports,Cricket Bat,7,392.21,2745.47,"This is amazing, exactly what I needed."
ORD1752,2025-06-10,Central,Electronics,Bluetooth Speaker,4,111.22,444.88,"Superb build quality, very happy with the purchase."
ORD2210,2025-06-11,North,Clothing,T-Shirt,11,300.76,3308.36,Bad customer service and defective item received.
ORD1212,2025-06-11,East,Electronics,Laptop,13,494.67,6430.71,"This is amazing, exactly what I needed."
ORD1715,2025-06-12,West,Electronics,Bluetooth Speaker,2,103.03,206.06,"This is amazing, exactly what I needed."
ORD1951,2025-06-12,South,Electronics,Smartphone,5,425.01,2125.05,"Decent quality for the price, acceptable."
ORD2015,2025-06-12,West,Sports,Cricket Bat,12,472.43,5669.16,"Absolutely love this product, works perfectly!"
ORD1574,2025-06-13,North,Home & Kitchen,Cookware Set,9,194.4,1749.6,"Product stopped working after two days, frustrating."
ORD2361,2025-06-13,East,Clothing,Sneakers,6,224.33,1345.98,"Exceeded my expectations, will buy again."
ORD1384,2025-06-14,South,Electronics,Laptop,20,259.67,5193.4,"Decent quality for the price, acceptable."
ORD2437,2025-06-14,West,Sports,Yoga Mat,15,421.21,6318.15,"This is amazing, exactly what I needed."
ORD2490,2025-06-15,Central,Sports,Football,9,89.65,806.85,"Excellent value for money, very satisfied."
ORD1901,2025-06-16,North,Electronics,Smartwatch,5,252.95,1264.75,"This is amazing, exactly what I needed."
ORD1590,2025-06-16,North,Books,Comic Book,1,193.76,193.76,"Superb build quality, very happy with the purchase."
ORD1859,2025-06-16,South,Electronics,Wireless Earbuds,11,211.73,2329.03,"Superb build quality, very happy with the purchase."
ORD1491,2025-06-16,West,Home & Kitchen,Vacuum Cleaner,20,266.82,5336.4,"Exceeded my expectations, will buy again."
ORD1649,2025-06-17,North,Clothing,Sneakers,7,241.68,1691.76,"Decent quality for the price, acceptable."
ORD1541,2025-06-17,South,Books,Self-Help Book,3,395.27,1185.81,"Fantastic experience, product is top notch."
ORD1857,2025-06-17,South,Sports,Dumbbells,1,153.65,153.65,"Product stopped working after two days, frustrating."
ORD1082,2025-06-18,South,Clothing,Sneakers,9,311.8,2806.2,"Not worth the money, quality is really bad."
ORD1891,2025-06-19,Central,Clothing,Sneakers,11,94.38,1038.18,"Great quality and fast delivery, highly recommend."
ORD1531,2025-06-19,North,Home & Kitchen,Air Fryer,4,22.38,89.52,"Absolutely love this product, works perfectly!"
ORD1781,2025-06-19,North,Sports,Football,20,53.34,1066.8,"Great quality and fast delivery, highly recommend."
ORD1393,2025-06-19,East,Clothing,Sneakers,17,393.66,6692.22,"Average product, nothing special about it."
ORD1176,2025-06-20,West,Sports,Football,3,203.93,611.79,"Superb build quality, very happy with the purchase."
ORD1720,2025-06-20,North,Sports,Running Shoes,13,366.17,4760.21,"Product stopped working after two days, frustrating."
ORD1632,2025-06-20,West,Electronics,Wireless Earbuds,3,60.92,182.76,"It's okay, does the job as expected."
ORD1682,2025-06-20,East,Sports,Yoga Mat,2,166.47,332.94,"Decent quality for the price, acceptable."
ORD1207,2025-06-22,North,Books,Cookbook,18,258.59,4654.62,"Product stopped working after two days, frustrating."
ORD1429,2025-06-23,North,Books,Self-Help Book,16,10.33,165.28,"Poor quality, would not recommend this to anyone."
ORD2044,2025-06-24,North,Clothing,Sneakers,11,197.19,2169.09,"Great quality and fast delivery, highly recommend."
ORD2396,2025-06-24,Central,Sports,Yoga Mat,8,293.16,2345.28,"Decent quality for the price, acceptable."
ORD2309,2025-06-24,South,Clothing,Sneakers,10,240.39,2403.9,"Works fine, but packaging could be better."
ORD2459,2025-06-25,West,Clothing,Jeans,7,52.15,365.05,"Great quality and fast delivery, highly recommend."
ORD2232,2025-06-25,North,Books,Biography,12,353.22,4238.64,"Product stopped working after two days, frustrating."
ORD1298,2025-06-26,Central,Sports,Cricket Bat,5,200.33,1001.65,"Superb build quality, very happy with the purchase."
ORD1884,2025-06-26,East,Electronics,Laptop,3,261.79,785.37,"Average product, nothing special about it."
ORD2014,2025-06-26,South,Home & Kitchen,Coffee Maker,14,395.74,5540.36,"Fantastic experience, product is top notch."
ORD1380,2025-06-27,North,Clothing,Jeans,19,14.15,268.85,"Works fine, but packaging could be better."
ORD2185,2025-06-27,North,Electronics,Bluetooth Speaker,9,476.02,4284.18,"Average product, nothing special about it."
ORD2229,2025-06-28,North,Electronics,Laptop,4,345.15,1380.6,"Superb build quality, very happy with the purchase."
ORD1312,2025-06-28,North,Sports,Yoga Mat,18,211.56,3808.08,"This is amazing, exactly what I needed."
ORD1258,2025-06-29,West,Home & Kitchen,Coffee Maker,11,277.67,3054.37,"Decent quality for the price, acceptable."
ORD2269,2025-06-30,South,Home & Kitchen,Air Fryer,5,31.47,157.35,"This is amazing, exactly what I needed."
ORD1425,2025-06-30,East,Clothing,Jeans,2,384.38,768.76,"Product stopped working after two days, frustrating."
ORD1638,2025-07-01,West,Home & Kitchen,Vacuum Cleaner,1,347.01,347.01,Really impressed with the performance and design.
ORD1644,2025-07-01,North,Electronics,Smartphone,1,101.11,101.11,"This is amazing, exactly what I needed."
ORD2198,2025-07-02,Central,Home & Kitchen,Blender,7,425.09,2975.63,"Terrible experience, delivery was delayed a lot."
ORD1925,2025-07-02,North,Clothing,Sneakers,7,150.8,1055.6,"Fantastic experience, product is top notch."
ORD1027,2025-07-03,South,Clothing,Jeans,15,78.69,1180.35,Really impressed with the performance and design.
ORD1740,2025-07-03,West,Sports,Dumbbells,11,236.61,2602.71,Bad customer service and defective item received.
ORD1143,2025-07-04,South,Electronics,Wireless Earbuds,5,200.44,1002.2,"Fantastic experience, product is top notch."
ORD1053,2025-07-05,Central,Sports,Yoga Mat,7,188.47,1319.29,"Superb build quality, very happy with the purchase."
ORD1118,2025-07-05,West,Sports,Dumbbells,16,179.11,2865.76,"It is what it is, meets basic requirements."
ORD1263,2025-07-05,South,Sports,Dumbbells,9,467.18,4204.62,"Average product, nothing special about it."
ORD2022,2025-07-06,North,Clothing,T-Shirt,19,136.76,2598.44,"Terrible experience, delivery was delayed a lot."
ORD1567,2025-07-06,Central,Books,Cookbook,16,330.41,5286.56,"Fantastic experience, product is top notch."
ORD1192,2025-07-06,Central,Home & Kitchen,Blender,17,28.5,484.5,"Exceeded my expectations, will buy again."
ORD1614,2025-07-07,West,Books,Biography,2,256.21,512.42,"Exceeded my expectations, will buy again."
ORD2499,2025-07-07,East,Home & Kitchen,Blender,2,304.28,608.56,"Great quality and fast delivery, highly recommend."
ORD2052,2025-07-07,East,Clothing,Jeans,6,393.19,2359.14,"Fantastic experience, product is top notch."
ORD1284,2025-07-08,North,Sports,Running Shoes,2,467.95,935.9,Really impressed with the performance and design.
ORD2288,2025-07-09,North,Electronics,Wireless Earbuds,11,427.83,4706.13,"Exceeded my expectations, will buy again."
ORD1309,2025-07-09,South,Books,Biography,2,266.73,533.46,"Very disappointed, product broke within a week."
ORD1885,2025-07-10,South,Electronics,Bluetooth Speaker,11,437.5,4812.5,Bad customer service and defective item received.
ORD1724,2025-07-10,West,Sports,Cricket Bat,1,307.91,307.91,"Excellent value for money, very satisfied."
ORD1102,2025-07-11,North,Clothing,Sneakers,8,327.34,2618.72,"Poor quality, would not recommend this to anyone."
ORD1764,2025-07-11,East,Sports,Football,8,94.81,758.48,"It is what it is, meets basic requirements."
ORD2337,2025-07-12,North,Home & Kitchen,Air Fryer,5,474.78,2373.9,"Excellent value for money, very satisfied."
ORD1337,2025-07-12,Central,Books,Self-Help Book,6,344.04,2064.24,"Works fine, but packaging could be better."
ORD1673,2025-07-12,Central,Books,Self-Help Book,7,193.78,1356.46,"Decent quality for the price, acceptable."
ORD1821,2025-07-12,Central,Home & Kitchen,Blender,5,167.58,837.9,"Poor quality, would not recommend this to anyone."
ORD1779,2025-07-13,West,Books,Cookbook,19,189.82,3606.58,"Product stopped working after two days, frustrating."
ORD1210,2025-07-13,East,Clothing,T-Shirt,11,408.62,4494.82,Really impressed with the performance and design.
ORD1362,2025-07-13,West,Books,Fiction Novel,7,494.99,3464.93,"Excellent value for money, very satisfied."
ORD1280,2025-07-14,North,Books,Fiction Novel,17,109.06,1854.02,"Exceeded my expectations, will buy again."
ORD1860,2025-07-15,Central,Sports,Football,15,234.42,3516.3,"Decent quality for the price, acceptable."
ORD1064,2025-07-15,West,Books,Comic Book,15,449.63,6744.45,"Works fine, but packaging could be better."
ORD1771,2025-07-16,East,Home & Kitchen,Blender,2,10.41,20.82,"Decent quality for the price, acceptable."
ORD1650,2025-07-16,North,Home & Kitchen,Coffee Maker,17,69.85,1187.45,"This is amazing, exactly what I needed."
ORD2474,2025-07-16,West,Clothing,Sneakers,5,66.64,333.2,"Superb build quality, very happy with the purchase."
ORD1225,2025-07-17,North,Home & Kitchen,Vacuum Cleaner,18,152.28,2741.04,"Exceeded my expectations, will buy again."
ORD1028,2025-07-17,West,Clothing,T-Shirt,4,34.79,139.16,"Very disappointed, product broke within a week."
ORD1514,2025-07-17,South,Electronics,Bluetooth Speaker,13,207.61,2698.93,Really impressed with the performance and design.
ORD2404,2025-07-17,North,Home & Kitchen,Vacuum Cleaner,3,183.67,551.01,"Fantastic experience, product is top notch."
ORD2480,2025-07-18,East,Sports,Running Shoes,10,435.8,4358.0,"This is amazing, exactly what I needed."
ORD1468,2025-07-18,Central,Clothing,Sneakers,12,178.68,2144.16,"Terrible experience, delivery was delayed a lot."
ORD2305,2025-07-18,South,Home & Kitchen,Air Fryer,14,128.82,1803.48,"Very disappointed, product broke within a week."
ORD2281,2025-07-18,Central,Sports,Running Shoes,7,410.26,2871.82,"This is amazing, exactly what I needed."
ORD1944,2025-07-19,East,Electronics,Smartphone,13,161.54,2100.02,"Terrible experience, delivery was delayed a lot."
ORD1093,2025-07-20,North,Home & Kitchen,Blender,10,351.73,3517.3,Really impressed with the performance and design.
ORD1040,2025-07-20,North,Home & Kitchen,Blender,5,143.45,717.25,"Decent quality for the price, acceptable."
ORD1227,2025-07-21,East,Sports,Yoga Mat,19,190.77,3624.63,"Product stopped working after two days, frustrating."
ORD1148,2025-07-21,North,Books,Self-Help Book,7,297.33,2081.31,"Poor quality, would not recommend this to anyone."
ORD1593,2025-07-22,Central,Clothing,Jacket,16,134.35,2149.6,"Superb build quality, very happy with the purchase."
ORD2115,2025-07-25,West,Clothing,Sneakers,1,193.6,193.6,"Average product, nothing special about it."
ORD1550,2025-07-25,East,Electronics,Smartphone,3,291.73,875.19,"This is amazing, exactly what I needed."
ORD1656,2025-07-25,East,Sports,Dumbbells,12,404.71,4856.52,"Excellent value for money, very satisfied."
ORD1828,2025-07-25,North,Home & Kitchen,Air Fryer,8,104.03,832.24,"Very disappointed, product broke within a week."
ORD1878,2025-07-26,West,Books,Cookbook,15,120.01,1800.15,"Average product, nothing special about it."
ORD1686,2025-07-26,West,Clothing,Jeans,7,249.05,1743.35,"Average product, nothing special about it."
ORD1698,2025-07-28,West,Clothing,Cap,1,29.48,29.48,"Terrible experience, delivery was delayed a lot."
ORD2040,2025-07-28,East,Electronics,Bluetooth Speaker,4,325.52,1302.08,"Absolutely love this product, works perfectly!"
ORD1257,2025-07-28,South,Clothing,Cap,11,499.08,5489.88,"Fantastic experience, product is top notch."
ORD1163,2025-07-28,West,Books,Self-Help Book,20,310.65,6213.0,"It's okay, does the job as expected."
ORD1873,2025-07-28,West,Home & Kitchen,Vacuum Cleaner,3,115.69,347.07,Bad customer service and defective item received.
ORD1729,2025-07-29,Central,Books,Comic Book,6,483.48,2900.88,"Decent quality for the price, acceptable."
ORD1160,2025-07-29,Central,Books,Fiction Novel,18,171.53,3087.54,"Superb build quality, very happy with the purchase."
ORD2007,2025-07-29,North,Books,Self-Help Book,8,248.32,1986.56,"Terrible experience, delivery was delayed a lot."
ORD1037,2025-07-30,Central,Electronics,Smartwatch,4,45.9,183.6,"This is amazing, exactly what I needed."
ORD2469,2025-07-31,North,Clothing,Sneakers,20,354.51,7090.2,"It's okay, does the job as expected."
ORD1235,2025-07-31,East,Books,Comic Book,2,414.37,828.74,"Absolutely love this product, works perfectly!"
ORD1072,2025-07-31,Central,Electronics,Smartwatch,1,51.13,51.13,Really impressed with the performance and design.
ORD1741,2025-08-01,East,Electronics,Bluetooth Speaker,11,282.04,3102.44,"Superb build quality, very happy with the purchase."
ORD1510,2025-08-01,Central,Electronics,Bluetooth Speaker,8,489.17,3913.36,"Decent quality for the price, acceptable."
ORD1133,2025-08-02,North,Sports,Running Shoes,2,456.2,912.4,"Decent quality for the price, acceptable."
ORD2436,2025-08-02,Central,Clothing,Cap,10,36.23,362.3,"Poor quality, would not recommend this to anyone."
ORD1956,2025-08-03,South,Electronics,Laptop,4,16.92,67.68,Really impressed with the performance and design.
ORD1019,2025-08-03,South,Clothing,T-Shirt,3,51.97,155.91,"Great quality and fast delivery, highly recommend."
ORD1457,2025-08-03,South,Sports,Dumbbells,19,295.51,5614.69,"Very disappointed, product broke within a week."
ORD2415,2025-08-03,North,Electronics,Wireless Earbuds,10,419.33,4193.3,"Exceeded my expectations, will buy again."
ORD2378,2025-08-03,South,Sports,Cricket Bat,12,193.24,2318.88,"It's okay, does the job as expected."
ORD1562,2025-08-03,Central,Books,Self-Help Book,12,405.77,4869.24,"Poor quality, would not recommend this to anyone."
ORD2051,2025-08-04,East,Books,Self-Help Book,14,228.53,3199.42,"Product stopped working after two days, frustrating."
ORD1269,2025-08-04,East,Electronics,Wireless Earbuds,20,62.58,1251.6,"Terrible experience, delivery was delayed a lot."
ORD1435,2025-08-04,West,Electronics,Bluetooth Speaker,2,99.22,198.44,"Excellent value for money, very satisfied."
ORD2476,2025-08-04,Central,Clothing,Sneakers,2,495.56,991.12,"Excellent value for money, very satisfied."
ORD2463,2025-08-05,North,Sports,Cricket Bat,3,72.32,216.96,"Great quality and fast delivery, highly recommend."
ORD1098,2025-08-05,East,Books,Biography,20,39.51,790.2,"Very disappointed, product broke within a week."
ORD1484,2025-08-06,West,Clothing,Jacket,15,80.18,1202.7,"Poor quality, would not recommend this to anyone."
ORD2318,2025-08-06,North,Clothing,Jacket,19,31.99,607.81,"Not worth the money, quality is really bad."
ORD1307,2025-08-06,West,Home & Kitchen,Coffee Maker,8,254.66,2037.28,"Decent quality for the price, acceptable."
ORD1669,2025-08-06,South,Clothing,Cap,6,283.63,1701.78,"It's okay, does the job as expected."
ORD1938,2025-08-07,North,Clothing,Jeans,17,467.14,7941.38,"This is amazing, exactly what I needed."
ORD1236,2025-08-08,South,Books,Cookbook,14,312.87,4380.18,"This is amazing, exactly what I needed."
ORD1627,2025-08-08,Central,Home & Kitchen,Air Fryer,13,425.96,5537.48,"Exceeded my expectations, will buy again."
ORD2214,2025-08-09,Central,Clothing,T-Shirt,19,244.95,4654.05,"It's okay, does the job as expected."
ORD1556,2025-08-09,North,Electronics,Wireless Earbuds,20,203.1,4062.0,"Great quality and fast delivery, highly recommend."
ORD1609,2025-08-10,South,Home & Kitchen,Vacuum Cleaner,9,99.56,896.04,"Average product, nothing special about it."
ORD1261,2025-08-10,North,Home & Kitchen,Vacuum Cleaner,18,196.05,3528.9,"Terrible experience, delivery was delayed a lot."
ORD1753,2025-08-10,East,Home & Kitchen,Coffee Maker,8,93.92,751.36,"Superb build quality, very happy with the purchase."
ORD1867,2025-08-10,East,Home & Kitchen,Air Fryer,5,401.79,2008.95,"Works fine, but packaging could be better."
ORD1579,2025-08-10,South,Clothing,T-Shirt,19,88.95,1690.05,"It's okay, does the job as expected."
ORD1229,2025-08-11,West,Books,Biography,3,71.41,214.23,"Great quality and fast delivery, highly recommend."
ORD1808,2025-08-11,West,Clothing,Jacket,1,262.54,262.54,"Not worth the money, quality is really bad."
ORD2219,2025-08-11,South,Electronics,Wireless Earbuds,7,329.79,2308.53,"This is amazing, exactly what I needed."
ORD1761,2025-08-11,Central,Home & Kitchen,Vacuum Cleaner,5,258.9,1294.5,"Great quality and fast delivery, highly recommend."
ORD2239,2025-08-12,South,Clothing,T-Shirt,2,51.45,102.9,Really impressed with the performance and design.
ORD1486,2025-08-13,South,Home & Kitchen,Coffee Maker,6,249.89,1499.34,"It's okay, does the job as expected."
ORD1107,2025-08-13,East,Books,Fiction Novel,2,383.92,767.84,Really impressed with the performance and design.
ORD1351,2025-08-14,North,Clothing,Jacket,4,401.76,1607.04,"Superb build quality, very happy with the purchase."
ORD2207,2025-08-14,South,Home & Kitchen,Air Fryer,5,226.52,1132.6,"Exceeded my expectations, will buy again."
ORD2402,2025-08-14,East,Sports,Dumbbells,4,82.17,328.68,Bad customer service and defective item received.
ORD1785,2025-08-15,West,Home & Kitchen,Blender,6,290.7,1744.2,"Decent quality for the price, acceptable."
ORD2088,2025-08-15,East,Sports,Football,19,481.9,9156.1,"Works fine, but packaging could be better."
ORD1926,2025-08-15,North,Clothing,Cap,4,300.01,1200.04,Really impressed with the performance and design.
ORD1780,2025-08-17,North,Sports,Running Shoes,16,481.25,7700.0,"This is amazing, exactly what I needed."
ORD1482,2025-08-17,Central,Sports,Yoga Mat,20,44.9,898.0,"Product stopped working after two days, frustrating."
ORD2453,2025-08-17,Central,Clothing,Jacket,12,296.4,3556.8,"Very disappointed, product broke within a week."
ORD1566,2025-08-18,North,Electronics,Bluetooth Speaker,19,208.52,3961.88,"It's okay, does the job as expected."
ORD1044,2025-08-19,East,Books,Fiction Novel,18,82.57,1486.26,"This is amazing, exactly what I needed."
ORD1530,2025-08-19,West,Home & Kitchen,Cookware Set,19,471.91,8966.29,"It is what it is, meets basic requirements."
ORD2376,2025-08-20,North,Home & Kitchen,Air Fryer,19,162.68,3090.92,"Works fine, but packaging could be better."
ORD1973,2025-08-20,South,Books,Comic Book,1,267.75,267.75,"Works fine, but packaging could be better."
ORD2217,2025-08-21,Central,Sports,Yoga Mat,18,359.74,6475.32,"It's okay, does the job as expected."
ORD1306,2025-08-21,Central,Electronics,Laptop,19,362.81,6893.39,"Excellent value for money, very satisfied."
ORD2322,2025-08-23,West,Books,Biography,2,152.16,304.32,Really impressed with the performance and design.
ORD2086,2025-08-23,Central,Home & Kitchen,Blender,5,38.09,190.45,"Absolutely love this product, works perfectly!"
ORD1606,2025-08-23,West,Home & Kitchen,Air Fryer,1,246.17,246.17,"Fantastic experience, product is top notch."
ORD1629,2025-08-24,East,Home & Kitchen,Air Fryer,17,483.11,8212.87,"Exceeded my expectations, will buy again."
ORD2117,2025-08-24,East,Books,Cookbook,1,288.11,288.11,"Exceeded my expectations, will buy again."
ORD2266,2025-08-26,East,Home & Kitchen,Vacuum Cleaner,17,306.31,5207.27,"This is amazing, exactly what I needed."
ORD1382,2025-08-26,North,Electronics,Smartphone,13,182.25,2369.25,"Exceeded my expectations, will buy again."
ORD1507,2025-08-27,West,Clothing,T-Shirt,16,403.11,6449.76,"Average product, nothing special about it."
ORD2234,2025-08-31,Central,Home & Kitchen,Cookware Set,13,243.66,3167.58,"Absolutely love this product, works perfectly!"
ORD2082,2025-09-01,North,Electronics,Wireless Earbuds,3,300.51,901.53,"Product stopped working after two days, frustrating."
ORD1189,2025-09-01,South,Home & Kitchen,Air Fryer,3,161.7,485.1,"Superb build quality, very happy with the purchase."
ORD2025,2025-09-01,Central,Books,Comic Book,8,181.67,1453.36,"Exceeded my expectations, will buy again."
ORD1765,2025-09-02,Central,Sports,Yoga Mat,15,169.44,2541.6,Really impressed with the performance and design.
ORD2367,2025-09-02,West,Electronics,Wireless Earbuds,4,62.47,249.88,"Exceeded my expectations, will buy again."
ORD2377,2025-09-02,West,Sports,Cricket Bat,9,409.79,3688.11,"It is what it is, meets basic requirements."
ORD2048,2025-09-03,South,Electronics,Smartphone,19,125.88,2391.72,"Fantastic experience, product is top notch."
ORD2470,2025-09-04,West,Home & Kitchen,Blender,20,465.39,9307.8,"Not worth the money, quality is really bad."
ORD1589,2025-09-04,East,Clothing,T-Shirt,18,210.24,3784.32,"Absolutely love this product, works perfectly!"
ORD2218,2025-09-05,South,Clothing,T-Shirt,6,12.61,75.66,"Superb build quality, very happy with the purchase."
ORD1659,2025-09-05,East,Home & Kitchen,Air Fryer,18,88.57,1594.26,Really impressed with the performance and design.
ORD1939,2025-09-06,South,Sports,Yoga Mat,4,388.86,1555.44,"Fantastic experience, product is top notch."
ORD1161,2025-09-06,East,Sports,Yoga Mat,10,182.31,1823.1,"Average product, nothing special about it."
ORD2148,2025-09-06,North,Clothing,Jacket,11,490.89,5399.79,"Average product, nothing special about it."
ORD2386,2025-09-07,South,Electronics,Smartwatch,11,299.67,3296.37,"Absolutely love this product, works perfectly!"
ORD2338,2025-09-07,North,Home & Kitchen,Cookware Set,13,40.58,527.54,"Not worth the money, quality is really bad."
ORD2032,2025-09-08,North,Books,Cookbook,14,64.06,896.84,"This is amazing, exactly what I needed."
ORD2383,2025-09-08,East,Electronics,Smartwatch,7,268.36,1878.52,"This is amazing, exactly what I needed."
ORD2300,2025-09-08,West,Sports,Cricket Bat,11,77.73,855.03,"Poor quality, would not recommend this to anyone."
ORD2182,2025-09-10,East,Sports,Cricket Bat,14,174.91,2448.74,"Decent quality for the price, acceptable."
ORD1990,2025-09-10,North,Clothing,Jeans,9,437.09,3933.81,"Absolutely love this product, works perfectly!"
ORD2336,2025-09-10,East,Electronics,Laptop,16,114.19,1827.04,"It's okay, does the job as expected."
ORD1077,2025-09-13,Central,Home & Kitchen,Coffee Maker,4,391.12,1564.48,"This is amazing, exactly what I needed."
ORD2189,2025-09-13,East,Electronics,Smartwatch,7,358.85,2511.95,"Product stopped working after two days, frustrating."
ORD2059,2025-09-15,North,Electronics,Smartphone,16,12.1,193.6,"Exceeded my expectations, will buy again."
ORD1526,2025-09-15,West,Books,Biography,8,144.06,1152.48,"Terrible experience, delivery was delayed a lot."
ORD1459,2025-09-15,Central,Sports,Cricket Bat,16,28.36,453.76,"Exceeded my expectations, will buy again."
ORD1141,2025-09-16,East,Books,Comic Book,8,327.35,2618.8,"Works fine, but packaging could be better."
ORD1128,2025-09-16,North,Clothing,Jeans,13,313.66,4077.58,"Exceeded my expectations, will buy again."
ORD2325,2025-09-17,South,Sports,Dumbbells,20,46.75,935.0,Really impressed with the performance and design.
ORD1521,2025-09-17,East,Sports,Yoga Mat,7,101.9,713.3,"Not worth the money, quality is really bad."
ORD1060,2025-09-17,West,Electronics,Smartphone,3,233.15,699.45,"Product stopped working after two days, frustrating."
ORD1508,2025-09-18,East,Books,Biography,1,432.66,432.66,Bad customer service and defective item received.
ORD2279,2025-09-18,West,Home & Kitchen,Coffee Maker,10,169.07,1690.7,"Absolutely love this product, works perfectly!"
ORD1713,2025-09-18,West,Sports,Running Shoes,19,300.96,5718.24,"Absolutely love this product, works perfectly!"
ORD1256,2025-09-18,Central,Clothing,Sneakers,16,437.68,7002.88,"It's okay, does the job as expected."
ORD1512,2025-09-19,Central,Sports,Dumbbells,2,15.71,31.42,"Product stopped working after two days, frustrating."
ORD1782,2025-09-19,East,Books,Comic Book,2,452.76,905.52,"Absolutely love this product, works perfectly!"
ORD1617,2025-09-19,West,Clothing,Jacket,11,189.3,2082.3,"Excellent value for money, very satisfied."
ORD1708,2025-09-19,Central,Home & Kitchen,Cookware Set,8,302.22,2417.76,"Absolutely love this product, works perfectly!"
ORD1569,2025-09-20,South,Books,Fiction Novel,6,381.03,2286.18,"Exceeded my expectations, will buy again."
ORD1626,2025-09-20,West,Sports,Yoga Mat,10,237.24,2372.4,"Poor quality, would not recommend this to anyone."
ORD1354,2025-09-21,East,Books,Self-Help Book,19,51.53,979.07,"Great quality and fast delivery, highly recommend."
ORD2046,2025-09-21,North,Sports,Dumbbells,11,98.91,1088.01,"Decent quality for the price, acceptable."
ORD2435,2025-09-21,South,Sports,Yoga Mat,10,395.45,3954.5,"Decent quality for the price, acceptable."
ORD2241,2025-09-23,North,Electronics,Smartwatch,7,456.33,3194.31,"Works fine, but packaging could be better."
ORD1558,2025-09-23,South,Clothing,Jeans,9,105.22,946.98,"Absolutely love this product, works perfectly!"
ORD2260,2025-09-23,North,Clothing,Sneakers,7,54.56,381.92,"Fantastic experience, product is top notch."
ORD1832,2025-09-23,East,Sports,Running Shoes,15,31.23,468.45,"It is what it is, meets basic requirements."
ORD2129,2025-09-24,South,Sports,Dumbbells,14,234.34,3280.76,"Poor quality, would not recommend this to anyone."
ORD1992,2025-09-25,East,Books,Biography,20,186.76,3735.2,"Works fine, but packaging could be better."
ORD2462,2025-09-25,East,Books,Cookbook,18,428.18,7707.24,"Not worth the money, quality is really bad."
ORD2076,2025-09-26,Central,Clothing,T-Shirt,15,384.41,5766.15,"It is what it is, meets basic requirements."
ORD1691,2025-09-27,South,Electronics,Wireless Earbuds,5,435.69,2178.45,"Very disappointed, product broke within a week."
ORD2332,2025-09-27,North,Sports,Running Shoes,2,373.11,746.22,"Absolutely love this product, works perfectly!"
ORD1911,2025-09-30,Central,Clothing,Jacket,4,382.48,1529.92,"It is what it is, meets basic requirements."
ORD2090,2025-09-30,West,Clothing,Jeans,7,127.12,889.84,"Decent quality for the price, acceptable."
ORD1473,2025-09-30,Central,Sports,Running Shoes,13,296.4,3853.2,"Superb build quality, very happy with the purchase."
ORD1155,2025-10-01,East,Electronics,Smartphone,19,278.69,5295.11,"This is amazing, exactly what I needed."
ORD2038,2025-10-01,North,Clothing,Jacket,20,210.72,4214.4,"Fantastic experience, product is top notch."
ORD2331,2025-10-01,Central,Sports,Running Shoes,11,193.1,2124.1,"It is what it is, meets basic requirements."
